datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-25 03:00:00,SCL,Seattle City Light,D,Demand,1268,megawatthours
2025-08-25 02:00:00,SCL,Seattle City Light,D,Demand,1290,megawatthours
2025-08-25 01:00:00,SCL,Seattle City Light,D,Demand,1299,megawatthours
2025-08-25 00:00:00,SCL,Seattle City Light,D,Demand,1265,megawatthours
2025-08-24 23:00:00,SCL,Seattle City Light,D,Demand,1233,megawatthours
2025-08-24 22:00:00,SCL,Seattle City Light,D,Demand,1210,megawatthours
2025-08-24 21:00:00,SCL,Seattle City Light,D,Demand,1188,megawatthours
2025-08-24 20:00:00,SCL,Seattle City Light,D,Demand,1150,megawatthours
2025-08-24 19:00:00,SCL,Seattle City Light,D,Demand,1124,megawatthours
2025-08-24 18:00:00,SCL,Seattle City Light,D,Demand,1051,megawatthours
2025-08-24 17:00:00,SCL,Seattle City Light,D,Demand,1016,megawatthours
2025-08-24 16:00:00,SCL,Seattle City Light,D,Demand,960,megawatthours
2025-08-24 15:00:00,SCL,Seattle City Light,D,Demand,893,megawatthours
2025-08-24 14:00:00,SCL,Seattle City Light,D,Demand,843,megawatthours
2025-08-24 13:00:00,SCL,Seattle City Light,D,Demand,830,megawatthours
2025-08-24 12:00:00,SCL,Seattle City Light,D,Demand,839,megawatthours
2025-08-24 11:00:00,SCL,Seattle City Light,D,Demand,828,megawatthours
2025-08-24 10:00:00,SCL,Seattle City Light,D,Demand,875,megawatthours
2025-08-24 09:00:00,SCL,Seattle City Light,D,Demand,901,megawatthours
2025-08-24 08:00:00,SCL,Seattle City Light,D,Demand,958,megawatthours
2025-08-24 07:00:00,SCL,Seattle City Light,D,Demand,1022,megawatthours
2025-08-24 06:00:00,SCL,Seattle City Light,D,Demand,1090,megawatthours
2025-08-24 05:00:00,SCL,Seattle City Light,D,Demand,1151,megawatthours
2025-08-24 04:00:00,SCL,Seattle City Light,D,Demand,1179,megawatthours
