datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-21 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58818,megawatthours
2025-08-21 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56110,megawatthours
2025-08-21 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55716,megawatthours
2025-08-21 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53828,megawatthours
2025-08-21 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52878,megawatthours
2025-08-21 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53179,megawatthours
2025-08-21 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54145,megawatthours
2025-08-21 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55986,megawatthours
2025-08-21 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58595,megawatthours
2025-08-21 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61845,megawatthours
2025-08-21 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,64904,megawatthours
2025-08-21 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,67876,megawatthours
2025-08-21 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,71977,megawatthours
2025-08-21 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,74865,megawatthours
2025-08-21 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,77756,megawatthours
2025-08-20 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,79478,megawatthours
2025-08-20 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,79723,megawatthours
2025-08-20 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,78044,megawatthours
2025-08-20 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,76097,megawatthours
2025-08-20 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,73901,megawatthours
2025-08-20 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,71003,megawatthours
2025-08-20 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,67878,megawatthours
2025-08-20 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65033,megawatthours
2025-08-20 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61910,megawatthours
2025-08-20 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58964,megawatthours
2025-08-20 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56649,megawatthours
2025-08-20 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56482,megawatthours
2025-08-20 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54700,megawatthours
2025-08-20 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53942,megawatthours
2025-08-20 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54496,megawatthours
2025-08-20 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55674,megawatthours
2025-08-20 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,57648,megawatthours
2025-08-20 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59983,megawatthours
2025-08-20 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,63408,megawatthours
2025-08-20 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,67485,megawatthours
2025-08-20 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,71424,megawatthours
2025-08-20 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,73822,megawatthours
2025-08-20 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,75633,megawatthours
2025-08-20 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,78401,megawatthours
2025-08-19 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,80279,megawatthours
