datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-08 17:00:00,NYIS,New York Independent System Operator,D,Demand,19017,megawatthours
2025-08-08 16:00:00,NYIS,New York Independent System Operator,D,Demand,18436,megawatthours
2025-08-08 15:00:00,NYIS,New York Independent System Operator,D,Demand,17973,megawatthours
2025-08-08 14:00:00,NYIS,New York Independent System Operator,D,Demand,17779,megawatthours
2025-08-08 13:00:00,NYIS,New York Independent System Operator,D,Demand,17576,megawatthours
2025-08-08 12:00:00,NYIS,New York Independent System Operator,D,Demand,17221,megawatthours
2025-08-08 11:00:00,NYIS,New York Independent System Operator,D,Demand,16424,megawatthours
2025-08-08 10:00:00,NYIS,New York Independent System Operator,D,Demand,15723,megawatthours
2025-08-08 09:00:00,NYIS,New York Independent System Operator,D,Demand,15294,megawatthours
2025-08-08 08:00:00,NYIS,New York Independent System Operator,D,Demand,15341,megawatthours
2025-08-08 07:00:00,NYIS,New York Independent System Operator,D,Demand,15711,megawatthours
2025-08-08 06:00:00,NYIS,New York Independent System Operator,D,Demand,16334,megawatthours
2025-08-08 05:00:00,NYIS,New York Independent System Operator,D,Demand,17182,megawatthours
2025-08-08 04:00:00,NYIS,New York Independent System Operator,D,Demand,18205,megawatthours
2025-08-08 03:00:00,NYIS,New York Independent System Operator,D,Demand,19501,megawatthours
2025-08-08 02:00:00,NYIS,New York Independent System Operator,D,Demand,20781,megawatthours
2025-08-08 01:00:00,NYIS,New York Independent System Operator,D,Demand,21556,megawatthours
2025-08-08 00:00:00,NYIS,New York Independent System Operator,D,Demand,22177,megawatthours
2025-08-07 23:00:00,NYIS,New York Independent System Operator,D,Demand,22713,megawatthours
2025-08-07 22:00:00,NYIS,New York Independent System Operator,D,Demand,22742,megawatthours
2025-08-07 21:00:00,NYIS,New York Independent System Operator,D,Demand,22182,megawatthours
2025-08-07 20:00:00,NYIS,New York Independent System Operator,D,Demand,21567,megawatthours
2025-08-07 19:00:00,NYIS,New York Independent System Operator,D,Demand,21099,megawatthours
2025-08-07 18:00:00,NYIS,New York Independent System Operator,D,Demand,20632,megawatthours
2025-08-07 17:00:00,NYIS,New York Independent System Operator,D,Demand,19906,megawatthours
2025-08-07 16:00:00,NYIS,New York Independent System Operator,D,Demand,19303,megawatthours
2025-08-07 15:00:00,NYIS,New York Independent System Operator,D,Demand,18862,megawatthours
2025-08-07 14:00:00,NYIS,New York Independent System Operator,D,Demand,18639,megawatthours
2025-08-07 13:00:00,NYIS,New York Independent System Operator,D,Demand,18437,megawatthours
2025-08-07 12:00:00,NYIS,New York Independent System Operator,D,Demand,18014,megawatthours
2025-08-07 11:00:00,NYIS,New York Independent System Operator,D,Demand,17205,megawatthours
2025-08-07 10:00:00,NYIS,New York Independent System Operator,D,Demand,16334,megawatthours
2025-08-07 09:00:00,NYIS,New York Independent System Operator,D,Demand,15776,megawatthours
2025-08-07 08:00:00,NYIS,New York Independent System Operator,D,Demand,15772,megawatthours
2025-08-07 07:00:00,NYIS,New York Independent System Operator,D,Demand,16093,megawatthours
2025-08-07 06:00:00,NYIS,New York Independent System Operator,D,Demand,16628,megawatthours
2025-08-07 05:00:00,NYIS,New York Independent System Operator,D,Demand,17411,megawatthours
